Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 02:21:55.459000,VER,33,0 days 00:01:16.652000,62.0,6.0,,,0 days 00:00:16.835000,0 days 00:00:36.436000,0 days 00:00:23.381000,0 days 02:20:55.686000,0 days 02:21:32.122000,0 days 02:21:55.503000,215.0,263.0,266.0,300.0,False,SOFT,16.0,True,Red Bull Racing,0 days 02:20:38.807000,2019-07-28 15:00:38.969,1,1.0,False,,False,True,21.8,86.6,992.2,False,26.9,350,1.7
