Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:38:16.153000,ALB,23,0 days 00:01:19.611000,4.0,1.0,,,0 days 00:00:21.192000,0 days 00:00:36.884000,0 days 00:00:21.535000,0 days 00:37:17.744000,0 days 00:37:54.628000,0 days 00:38:16.163000,180.0,180.0,265.0,283.0,False,SOFT,9.0,False,Toro Rosso,0 days 00:36:56.542000,2019-05-26 13:16:57.002,1,10.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:24:45.492000,ALB,23,0 days 00:01:18.100000,38.0,1.0,,,0 days 00:00:20.579000,0 days 00:00:36.714000,0 days 00:00:20.807000,0 days 01:23:47.981000,0 days 01:24:24.695000,0 days 01:24:45.502000,194.0,192.0,259.0,280.0,False,SOFT,43.0,False,Toro Rosso,0 days 01:23:27.392000,2019-05-26 14:03:27.852,1,5.0,False,,False,True,22.3,53.1,1010.8,False,31.6,57,1.5
0 days 01:39:14.295000,ALB,23,0 days 00:01:17.512000,49.0,2.0,,,0 days 00:00:20.366000,0 days 00:00:36.429000,0 days 00:00:20.717000,0 days 01:38:17.159000,0 days 01:38:53.588000,0 days 01:39:14.305000,184.0,186.0,272.0,284.0,False,MEDIUM,9.0,True,Toro Rosso,0 days 01:37:56.783000,2019-05-26 14:17:57.243,1,9.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:01.031000,ALB,23,0 days 00:01:17.952000,71.0,2.0,,,0 days 00:00:20.582000,0 days 00:00:36.532000,0 days 00:00:20.838000,0 days 02:07:03.671000,0 days 02:07:40.203000,0 days 02:08:01.041000,196.0,190.0,270.0,286.0,False,MEDIUM,31.0,True,Toro Rosso,0 days 02:06:43.079000,2019-05-26 14:46:43.539,1,8.0,False,,False,True,22.9,54.2,1010.7,False,30.5,161,2.2
0 days 02:09:19.535000,ALB,23,0 days 00:01:18.504000,72.0,2.0,,,0 days 00:00:20.557000,0 days 00:00:36.840000,0 days 00:00:21.107000,0 days 02:08:21.598000,0 days 02:08:58.438000,0 days 02:09:19.545000,191.0,184.0,270.0,286.0,False,MEDIUM,32.0,True,Toro Rosso,0 days 02:08:01.031000,2019-05-26 14:48:01.491,1,8.0,False,,False,True,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:10:38.509000,ALB,23,0 days 00:01:18.974000,73.0,2.0,,,0 days 00:00:20.882000,0 days 00:00:36.977000,0 days 00:00:21.115000,0 days 02:09:40.427000,0 days 02:10:17.404000,0 days 02:10:38.519000,,188.0,260.0,286.0,False,MEDIUM,33.0,True,Toro Rosso,0 days 02:09:19.535000,2019-05-26 14:49:19.995,1,8.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:11:56.799000,ALB,23,0 days 00:01:18.290000,74.0,2.0,,,0 days 00:00:20.644000,0 days 00:00:36.684000,0 days 00:00:20.962000,0 days 02:10:59.163000,0 days 02:11:35.847000,0 days 02:11:56.809000,,188.0,260.0,284.0,False,MEDIUM,34.0,True,Toro Rosso,0 days 02:10:38.509000,2019-05-26 14:50:38.969,1,8.0,False,,False,True,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:13:15.013000,ALB,23,0 days 00:01:18.214000,75.0,2.0,,,0 days 00:00:20.622000,0 days 00:00:36.636000,0 days 00:00:20.956000,0 days 02:12:17.431000,0 days 02:12:54.067000,0 days 02:13:15.023000,186.0,188.0,261.0,285.0,False,MEDIUM,35.0,True,Toro Rosso,0 days 02:11:56.799000,2019-05-26 14:51:57.259,1,8.0,False,,False,True,23.0,54.1,1010.7,False,30.4,158,0.9
0 days 02:14:33.168000,ALB,23,0 days 00:01:18.155000,76.0,2.0,,,0 days 00:00:20.618000,0 days 00:00:36.556000,0 days 00:00:20.981000,0 days 02:13:35.641000,0 days 02:14:12.197000,0 days 02:14:33.178000,189.0,190.0,261.0,286.0,False,MEDIUM,36.0,True,Toro Rosso,0 days 02:13:15.013000,2019-05-26 14:53:15.473,1,8.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:15:51.402000,ALB,23,0 days 00:01:18.234000,77.0,2.0,,,0 days 00:00:20.725000,0 days 00:00:36.630000,0 days 00:00:20.879000,0 days 02:14:53.903000,0 days 02:15:30.533000,0 days 02:15:51.412000,190.0,188.0,262.0,285.0,False,MEDIUM,37.0,True,Toro Rosso,0 days 02:14:33.168000,2019-05-26 14:54:33.628,1,8.0,False,,False,True,23.4,52.5,1010.7,False,30.8,193,1.2
0 days 00:38:11.135000,RIC,3,0 days 00:01:19.569000,4.0,1.0,,,0 days 00:00:21.226000,0 days 00:00:37.053000,0 days 00:00:21.290000,0 days 00:37:12.878000,0 days 00:37:49.931000,0 days 00:38:11.221000,194.0,184.0,253.0,273.0,False,SOFT,9.0,False,Renault,0 days 00:36:51.566000,2019-05-26 13:16:52.026,1,5.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:38:40.188000,RIC,3,0 days 00:01:17.427000,48.0,2.0,,,0 days 00:00:20.307000,0 days 00:00:36.407000,0 days 00:00:20.713000,0 days 01:37:43.154000,0 days 01:38:19.561000,0 days 01:38:40.274000,198.0,189.0,256.0,274.0,False,MEDIUM,37.0,True,Renault,0 days 01:37:22.761000,2019-05-26 14:17:23.221,1,10.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:18.489000,RIC,3,0 days 00:01:17.544000,71.0,2.0,,,0 days 00:00:20.134000,0 days 00:00:36.534000,0 days 00:00:20.876000,0 days 02:07:21.165000,0 days 02:07:57.699000,0 days 02:08:18.575000,194.0,190.0,262.0,282.0,False,MEDIUM,60.0,True,Renault,0 days 02:07:00.945000,2019-05-26 14:47:01.405,1,10.0,False,,False,True,22.9,54.2,1010.7,False,30.5,161,2.2
0 days 02:09:36.080000,RIC,3,0 days 00:01:17.591000,72.0,2.0,,,0 days 00:00:20.414000,0 days 00:00:36.282000,0 days 00:00:20.895000,0 days 02:08:38.989000,0 days 02:09:15.271000,0 days 02:09:36.166000,189.0,191.0,259.0,280.0,False,MEDIUM,61.0,True,Renault,0 days 02:08:18.489000,2019-05-26 14:48:18.949,1,10.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:10:53.159000,RIC,3,0 days 00:01:17.079000,73.0,2.0,,,0 days 00:00:20.286000,0 days 00:00:35.984000,0 days 00:00:20.809000,0 days 02:09:56.452000,0 days 02:10:32.436000,0 days 02:10:53.245000,203.0,193.0,261.0,281.0,False,MEDIUM,62.0,True,Renault,0 days 02:09:36.080000,2019-05-26 14:49:36.540,1,10.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:12:10.990000,RIC,3,0 days 00:01:17.831000,74.0,2.0,,,0 days 00:00:20.587000,0 days 00:00:36.649000,0 days 00:00:20.595000,0 days 02:11:13.832000,0 days 02:11:50.481000,0 days 02:12:11.076000,185.0,191.0,259.0,277.0,False,MEDIUM,63.0,True,Renault,0 days 02:10:53.159000,2019-05-26 14:50:53.619,1,10.0,False,,False,True,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:13:27.207000,RIC,3,0 days 00:01:16.217000,75.0,2.0,,,0 days 00:00:19.979000,0 days 00:00:35.701000,0 days 00:00:20.537000,0 days 02:12:31.055000,0 days 02:13:06.756000,0 days 02:13:27.293000,203.0,191.0,259.0,279.0,False,MEDIUM,64.0,True,Renault,0 days 02:12:10.990000,2019-05-26 14:52:11.450,1,10.0,False,,False,True,23.2,53.0,1010.7,False,30.5,147,1.7
0 days 02:14:43.346000,RIC,3,0 days 00:01:16.139000,76.0,2.0,,,0 days 00:00:19.933000,0 days 00:00:35.788000,0 days 00:00:20.418000,0 days 02:13:47.226000,0 days 02:14:23.014000,0 days 02:14:43.432000,202.0,196.0,261.0,281.0,True,MEDIUM,65.0,True,Renault,0 days 02:13:27.207000,2019-05-26 14:53:27.667,1,10.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:15:59.325000,RIC,3,0 days 00:01:15.979000,77.0,2.0,,,0 days 00:00:19.845000,0 days 00:00:35.772000,0 days 00:00:20.362000,0 days 02:15:03.277000,0 days 02:15:39.049000,0 days 02:15:59.411000,204.0,197.0,261.0,282.0,True,MEDIUM,66.0,True,Renault,0 days 02:14:43.346000,2019-05-26 14:54:43.806,1,10.0,False,,False,True,23.4,52.5,1010.7,False,30.8,193,1.2
0 days 00:38:17.550000,GRO,8,0 days 00:01:19.450000,4.0,1.0,,,0 days 00:00:21.106000,0 days 00:00:37.070000,0 days 00:00:21.274000,0 days 00:37:19.241000,0 days 00:37:56.311000,0 days 00:38:17.585000,185.0,180.0,266.0,282.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:36:58.100000,2019-05-26 13:16:58.560,1,12.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:24:47.099000,GRO,8,0 days 00:01:18.175000,38.0,1.0,,,0 days 00:00:20.355000,0 days 00:00:36.746000,0 days 00:00:21.074000,0 days 01:23:49.314000,0 days 01:24:26.060000,0 days 01:24:47.134000,204.0,190.0,257.0,280.0,False,SOFT,38.0,True,Haas F1 Team,0 days 01:23:28.924000,2019-05-26 14:03:29.384,1,6.0,False,,False,True,22.3,53.1,1010.8,False,31.6,57,1.5
0 days 01:39:00.282000,GRO,8,0 days 00:01:18.430000,49.0,1.0,,,0 days 00:00:20.352000,0 days 00:00:37.116000,0 days 00:00:20.962000,0 days 01:38:02.239000,0 days 01:38:39.355000,0 days 01:39:00.317000,202.0,190.0,258.0,280.0,False,SOFT,49.0,True,Haas F1 Team,0 days 01:37:41.852000,2019-05-26 14:17:42.312,1,5.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:02.573000,GRO,8,0 days 00:01:18.002000,71.0,2.0,,,0 days 00:00:20.420000,0 days 00:00:36.549000,0 days 00:00:21.033000,0 days 02:07:05.026000,0 days 02:07:41.575000,0 days 02:08:02.608000,204.0,189.0,258.0,279.0,False,MEDIUM,21.0,True,Haas F1 Team,0 days 02:06:44.571000,2019-05-26 14:46:45.031,1,9.0,False,,False,True,22.9,54.2,1010.7,False,30.5,161,2.2
0 days 02:09:20.752000,GRO,8,0 days 00:01:18.179000,72.0,2.0,,,0 days 00:00:20.320000,0 days 00:00:36.658000,0 days 00:00:21.201000,0 days 02:08:22.928000,0 days 02:08:59.586000,0 days 02:09:20.787000,202.0,187.0,258.0,280.0,False,MEDIUM,22.0,True,Haas F1 Team,0 days 02:08:02.573000,2019-05-26 14:48:03.033,1,9.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:10:39.854000,GRO,8,0 days 00:01:19.102000,73.0,2.0,,,0 days 00:00:20.673000,0 days 00:00:37.062000,0 days 00:00:21.367000,0 days 02:09:41.460000,0 days 02:10:18.522000,0 days 02:10:39.889000,199.0,185.0,257.0,280.0,False,MEDIUM,23.0,True,Haas F1 Team,0 days 02:09:20.752000,2019-05-26 14:49:21.212,1,9.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:11:58.203000,GRO,8,0 days 00:01:18.349000,74.0,2.0,,,0 days 00:00:20.669000,0 days 00:00:36.590000,0 days 00:00:21.090000,0 days 02:11:00.558000,0 days 02:11:37.148000,0 days 02:11:58.238000,202.0,189.0,257.0,278.0,False,MEDIUM,24.0,True,Haas F1 Team,0 days 02:10:39.854000,2019-05-26 14:50:40.314,1,9.0,False,,False,True,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:13:16.683000,GRO,8,0 days 00:01:18.480000,75.0,2.0,,,0 days 00:00:20.673000,0 days 00:00:36.645000,0 days 00:00:21.162000,0 days 02:12:18.911000,0 days 02:12:55.556000,0 days 02:13:16.718000,197.0,186.0,256.0,278.0,False,MEDIUM,25.0,True,Haas F1 Team,0 days 02:11:58.203000,2019-05-26 14:51:58.663,1,9.0,False,,False,True,23.0,54.1,1010.7,False,30.4,158,0.9
0 days 02:14:34.751000,GRO,8,0 days 00:01:18.068000,76.0,2.0,,,0 days 00:00:20.519000,0 days 00:00:36.513000,0 days 00:00:21.036000,0 days 02:13:37.237000,0 days 02:14:13.750000,0 days 02:14:34.786000,204.0,189.0,257.0,278.0,False,MEDIUM,26.0,True,Haas F1 Team,0 days 02:13:16.683000,2019-05-26 14:53:17.143,1,9.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:15:52.781000,GRO,8,0 days 00:01:18.030000,77.0,2.0,,,0 days 00:00:20.314000,0 days 00:00:36.542000,0 days 00:00:21.174000,0 days 02:14:55.100000,0 days 02:15:31.642000,0 days 02:15:52.816000,206.0,190.0,258.0,279.0,False,MEDIUM,27.0,True,Haas F1 Team,0 days 02:14:34.751000,2019-05-26 14:54:35.211,1,9.0,False,,False,True,23.4,52.5,1010.7,False,30.8,193,1.2
0 days 00:38:19.559000,NOR,4,0 days 00:01:19.536000,4.0,1.0,,,0 days 00:00:21.224000,0 days 00:00:36.969000,0 days 00:00:21.343000,0 days 00:37:21.326000,0 days 00:37:58.295000,0 days 00:38:19.638000,196.0,180.0,265.0,285.0,True,MEDIUM,4.0,True,McLaren,0 days 00:37:00.023000,2019-05-26 13:17:00.483,1,14.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:25:14.698000,NOR,4,0 days 00:01:19.150000,38.0,1.0,,,0 days 00:00:20.678000,0 days 00:00:37.062000,0 days 00:00:21.410000,0 days 01:24:16.305000,0 days 01:24:53.367000,0 days 01:25:14.777000,206.0,189.0,261.0,282.0,False,MEDIUM,38.0,True,McLaren,0 days 01:23:55.548000,2019-05-26 14:03:56.008,1,10.0,False,,False,True,22.3,53.1,1010.8,False,31.6,57,1.5
0 days 02:08:19.880000,NOR,4,0 days 00:01:17.142000,71.0,2.0,,,0 days 00:00:20.084000,0 days 00:00:36.228000,0 days 00:00:20.830000,0 days 02:07:22.901000,0 days 02:07:59.129000,0 days 02:08:19.959000,205.0,191.0,265.0,288.0,False,SOFT,24.0,True,McLaren,0 days 02:07:02.738000,2019-05-26 14:47:03.198,1,11.0,False,,False,True,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:09:37.644000,NOR,4,0 days 00:01:17.764000,72.0,2.0,,,0 days 00:00:20.290000,0 days 00:00:36.725000,0 days 00:00:20.749000,0 days 02:08:40.249000,0 days 02:09:16.974000,0 days 02:09:37.723000,202.0,194.0,265.0,286.0,False,SOFT,25.0,True,McLaren,0 days 02:08:19.880000,2019-05-26 14:48:20.340,1,11.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:10:54.941000,NOR,4,0 days 00:01:17.297000,73.0,2.0,,,0 days 00:00:20.183000,0 days 00:00:36.332000,0 days 00:00:20.782000,0 days 02:09:57.906000,0 days 02:10:34.238000,0 days 02:10:55.020000,210.0,190.0,266.0,288.0,False,SOFT,26.0,True,McLaren,0 days 02:09:37.644000,2019-05-26 14:49:38.104,1,11.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:12:12.760000,NOR,4,0 days 00:01:17.819000,74.0,2.0,,,0 days 00:00:20.342000,0 days 00:00:36.804000,0 days 00:00:20.673000,0 days 02:11:15.362000,0 days 02:11:52.166000,0 days 02:12:12.839000,196.0,192.0,265.0,289.0,False,SOFT,27.0,True,McLaren,0 days 02:10:54.941000,2019-05-26 14:50:55.401,1,11.0,False,,False,True,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:13:29.712000,NOR,4,0 days 00:01:16.952000,75.0,2.0,,,0 days 00:00:20.075000,0 days 00:00:36.252000,0 days 00:00:20.625000,0 days 02:12:32.914000,0 days 02:13:09.166000,0 days 02:13:29.791000,209.0,194.0,264.0,287.0,False,SOFT,28.0,True,McLaren,0 days 02:12:12.760000,2019-05-26 14:52:13.220,1,11.0,False,,False,True,23.2,53.0,1010.7,False,30.5,147,1.7
0 days 02:14:46.929000,NOR,4,0 days 00:01:17.217000,76.0,2.0,,,0 days 00:00:20.157000,0 days 00:00:36.159000,0 days 00:00:20.901000,0 days 02:13:49.948000,0 days 02:14:26.107000,0 days 02:14:47.008000,207.0,193.0,265.0,286.0,False,SOFT,29.0,True,McLaren,0 days 02:13:29.712000,2019-05-26 14:53:30.172,1,11.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:16:03.674000,NOR,4,0 days 00:01:16.745000,77.0,2.0,,,0 days 00:00:20.053000,0 days 00:00:36.109000,0 days 00:00:20.583000,0 days 02:15:07.061000,0 days 02:15:43.170000,0 days 02:16:03.753000,211.0,194.0,265.0,287.0,False,SOFT,30.0,True,McLaren,0 days 02:14:46.929000,2019-05-26 14:54:47.389,1,11.0,False,,False,True,23.4,52.5,1010.7,False,30.8,193,1.2
0 days 01:38:44.527000,PER,11,0 days 00:01:17.878000,48.0,2.0,,,0 days 00:00:20.605000,0 days 00:00:36.542000,0 days 00:00:20.731000,0 days 01:37:47.268000,0 days 01:38:23.810000,0 days 01:38:44.541000,199.0,190.0,262.0,283.0,False,HARD,37.0,True,Racing Point,0 days 01:37:26.649000,2019-05-26 14:17:27.109,1,13.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:34.727000,PER,11,0 days 00:01:17.152000,71.0,2.0,,,0 days 00:00:20.116000,0 days 00:00:36.245000,0 days 00:00:20.791000,0 days 02:07:37.705000,0 days 02:08:13.950000,0 days 02:08:34.741000,206.0,192.0,263.0,286.0,False,HARD,60.0,True,Racing Point,0 days 02:07:17.575000,2019-05-26 14:47:18.035,1,13.0,False,,False,True,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:09:51.678000,PER,11,0 days 00:01:16.951000,72.0,2.0,,,0 days 00:00:20.049000,0 days 00:00:36.150000,0 days 00:00:20.752000,0 days 02:08:54.790000,0 days 02:09:30.940000,0 days 02:09:51.692000,204.0,189.0,263.0,286.0,False,HARD,61.0,True,Racing Point,0 days 02:08:34.727000,2019-05-26 14:48:35.187,1,13.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:11:08.619000,PER,11,0 days 00:01:16.941000,73.0,2.0,,,0 days 00:00:20.113000,0 days 00:00:35.831000,0 days 00:00:20.997000,0 days 02:10:11.805000,0 days 02:10:47.636000,0 days 02:11:08.633000,205.0,180.0,264.0,286.0,False,HARD,62.0,True,Racing Point,0 days 02:09:51.678000,2019-05-26 14:49:52.138,1,13.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:12:26.155000,PER,11,0 days 00:01:17.536000,74.0,2.0,,,0 days 00:00:20.187000,0 days 00:00:36.381000,0 days 00:00:20.968000,0 days 02:11:28.820000,0 days 02:12:05.201000,0 days 02:12:26.169000,196.0,189.0,263.0,287.0,False,HARD,63.0,True,Racing Point,0 days 02:11:08.619000,2019-05-26 14:51:09.079,1,13.0,False,,False,True,23.0,54.1,1010.7,False,30.4,158,0.9
0 days 02:13:44.753000,PER,11,0 days 00:01:18.598000,75.0,2.0,,,0 days 00:00:20.125000,0 days 00:00:36.872000,0 days 00:00:21.601000,0 days 02:12:46.294000,0 days 02:13:23.166000,0 days 02:13:44.767000,194.0,186.0,271.0,286.0,False,HARD,64.0,True,Racing Point,0 days 02:12:26.155000,2019-05-26 14:52:26.615,1,13.0,False,,False,True,23.2,53.0,1010.7,False,30.5,147,1.7
0 days 02:15:03.600000,PER,11,0 days 00:01:18.847000,76.0,2.0,,,0 days 00:00:20.697000,0 days 00:00:37.066000,0 days 00:00:21.084000,0 days 02:14:05.464000,0 days 02:14:42.530000,0 days 02:15:03.614000,190.0,189.0,273.0,289.0,False,HARD,65.0,True,Racing Point,0 days 02:13:44.753000,2019-05-26 14:53:45.213,1,13.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:16:22.586000,PER,11,0 days 00:01:18.986000,77.0,2.0,,,0 days 00:00:20.657000,0 days 00:00:37.119000,0 days 00:00:21.210000,0 days 02:15:24.271000,0 days 02:16:01.390000,0 days 02:16:22.600000,,186.0,261.0,289.0,False,HARD,66.0,True,Racing Point,0 days 02:15:03.600000,2019-05-26 14:55:04.060,1,13.0,False,,False,True,23.5,51.5,1010.6,False,30.8,195,1.4
0 days 00:38:16.908000,HUL,27,0 days 00:01:19.669000,4.0,1.0,,,0 days 00:00:21.215000,0 days 00:00:37.098000,0 days 00:00:21.356000,0 days 00:37:18.469000,0 days 00:37:55.567000,0 days 00:38:16.923000,186.0,185.0,268.0,281.0,False,MEDIUM,4.0,True,Renault,0 days 00:36:57.239000,2019-05-26 13:16:57.699,1,11.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:38:45.884000,HUL,27,0 days 00:01:18.061000,48.0,2.0,,,0 days 00:00:20.685000,0 days 00:00:36.569000,0 days 00:00:20.807000,0 days 01:37:48.523000,0 days 01:38:25.092000,0 days 01:38:45.899000,200.0,191.0,259.0,276.0,False,HARD,39.0,True,Renault,0 days 01:37:27.823000,2019-05-26 14:17:28.283,1,14.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:37.319000,HUL,27,0 days 00:01:16.656000,71.0,2.0,,,0 days 00:00:20.163000,0 days 00:00:36.083000,0 days 00:00:20.410000,0 days 02:07:40.841000,0 days 02:08:16.924000,0 days 02:08:37.334000,210.0,196.0,260.0,283.0,False,HARD,62.0,True,Renault,0 days 02:07:20.663000,2019-05-26 14:47:21.123,1,14.0,False,,False,True,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:09:53.828000,HUL,27,0 days 00:01:16.509000,72.0,2.0,,,0 days 00:00:20.102000,0 days 00:00:35.979000,0 days 00:00:20.428000,0 days 02:08:57.436000,0 days 02:09:33.415000,0 days 02:09:53.843000,207.0,194.0,260.0,283.0,False,HARD,63.0,True,Renault,0 days 02:08:37.319000,2019-05-26 14:48:37.779,1,14.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:11:11.159000,HUL,27,0 days 00:01:17.331000,73.0,2.0,,,0 days 00:00:19.985000,0 days 00:00:35.792000,0 days 00:00:21.554000,0 days 02:10:13.828000,0 days 02:10:49.620000,0 days 02:11:11.174000,,181.0,260.0,285.0,False,HARD,64.0,True,Renault,0 days 02:09:53.828000,2019-05-26 14:49:54.288,1,14.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:12:30.080000,HUL,27,0 days 00:01:18.921000,74.0,2.0,,,0 days 00:00:20.122000,0 days 00:00:37.094000,0 days 00:00:21.705000,0 days 02:11:31.296000,0 days 02:12:08.390000,0 days 02:12:30.095000,206.0,180.0,258.0,278.0,False,HARD,65.0,True,Renault,0 days 02:11:11.159000,2019-05-26 14:51:11.619,1,14.0,False,,False,True,23.0,54.1,1010.7,False,30.4,158,0.9
0 days 02:13:49.352000,HUL,27,0 days 00:01:19.272000,75.0,2.0,,,0 days 00:00:20.768000,0 days 00:00:36.746000,0 days 00:00:21.758000,0 days 02:12:50.863000,0 days 02:13:27.609000,0 days 02:13:49.367000,199.0,188.0,201.0,282.0,False,HARD,66.0,True,Renault,0 days 02:12:30.080000,2019-05-26 14:52:30.540,1,14.0,False,,False,True,23.2,53.0,1010.7,False,30.5,147,1.7
0 days 02:15:08.917000,HUL,27,0 days 00:01:19.565000,76.0,2.0,,,0 days 00:00:22.300000,0 days 00:00:36.614000,0 days 00:00:20.651000,0 days 02:14:11.667000,0 days 02:14:48.281000,0 days 02:15:08.932000,188.0,190.0,262.0,284.0,False,HARD,67.0,True,Renault,0 days 02:13:49.352000,2019-05-26 14:53:49.812,1,14.0,False,,False,True,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:16:25.538000,HUL,27,0 days 00:01:16.621000,77.0,2.0,,,0 days 00:00:20.219000,0 days 00:00:35.901000,0 days 00:00:20.501000,0 days 02:15:29.151000,0 days 02:16:05.052000,0 days 02:16:25.553000,207.0,196.0,262.0,284.0,False,HARD,68.0,True,Renault,0 days 02:15:08.917000,2019-05-26 14:55:09.377,1,14.0,False,,False,True,23.5,51.5,1010.6,False,30.8,195,1.4
0 days 00:38:11.768000,MAG,20,0 days 00:01:19.460000,4.0,1.0,,,0 days 00:00:21.210000,0 days 00:00:36.967000,0 days 00:00:21.283000,0 days 00:37:13.606000,0 days 00:37:50.573000,0 days 00:38:11.856000,192.0,184.0,263.0,277.0,False,SOFT,9.0,False,Haas F1 Team,0 days 00:36:52.308000,2019-05-26 13:16:52.768,1,6.0,False,,False,True,22.3,53.1,1011.1,False,34.3,268,1.2
0 days 01:38:43.180000,MAG,20,0 days 00:01:17.655000,48.0,2.0,,,0 days 00:00:20.500000,0 days 00:00:36.566000,0 days 00:00:20.589000,0 days 01:37:46.113000,0 days 01:38:22.679000,0 days 01:38:43.268000,202.0,192.0,259.0,278.0,True,MEDIUM,37.0,True,Haas F1 Team,0 days 01:37:25.525000,2019-05-26 14:17:25.985,1,12.0,False,,False,True,22.8,52.8,1010.8,False,30.9,0,1.2
0 days 02:08:26.479000,MAG,20,0 days 00:01:17.582000,71.0,2.0,,,0 days 00:00:20.133000,0 days 00:00:36.596000,0 days 00:00:20.853000,0 days 02:07:29.118000,0 days 02:08:05.714000,0 days 02:08:26.567000,,197.0,258.0,280.0,False,MEDIUM,60.0,True,Haas F1 Team,0 days 02:07:08.897000,2019-05-26 14:47:09.357,1,12.0,False,,False,True,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:09:44.015000,MAG,20,0 days 00:01:17.536000,72.0,2.0,,,0 days 00:00:20.114000,0 days 00:00:36.598000,0 days 00:00:20.824000,0 days 02:08:46.681000,0 days 02:09:23.279000,0 days 02:09:44.103000,202.0,193.0,257.0,280.0,False,MEDIUM,61.0,True,Haas F1 Team,0 days 02:08:26.479000,2019-05-26 14:48:26.939,1,12.0,False,,False,True,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:11:01.754000,MAG,20,0 days 00:01:17.739000,73.0,2.0,,,0 days 00:00:20.223000,0 days 00:00:36.681000,0 days 00:00:20.835000,0 days 02:10:04.326000,0 days 02:10:41.007000,0 days 02:11:01.842000,206.0,194.0,258.0,281.0,False,MEDIUM,62.0,True,Haas F1 Team,0 days 02:09:44.015000,2019-05-26 14:49:44.475,1,12.0,False,,False,True,23.0,53.7,1010.7,False,30.6,151,2.4
0 days 02:12:19.529000,MAG,20,0 days 00:01:17.775000,74.0,2.0,,,0 days 00:00:20.182000,0 days 00:00:36.828000,0 days 00:00:20.765000,0 days 02:11:22.024000,0 days 02:11:58.852000,0 days 02:12:19.617000,,194.0,259.0,281.0,False,MEDIUM,63.0,True,Haas F1 Team,0 days 02:11:01.754000,2019-05-26 14:51:02.214,1,12.0,False,,False,True,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:13:44.171000,MAG,20,0 days 00:01:24.642000,75.0,2.0,,,0 days 00:00:20.182000,0 days 00:00:42.628000,0 days 00:00:21.832000,,0 days 02:13:22.427000,0 days 02:13:44.259000,199.0,160.0,260.0,280.0,False,MEDIUM,64.0,True,Haas F1 Team,0 days 02:12:19.529000,2019-05-26 14:52:19.989,1,12.0,False,,False,True,23.2,53.0,1010.7,False,30.5,147,1.7
