Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 03:29:29.391000,VER,1,0 days 00:01:16.543000,40.0,4.0,,,0 days 00:00:20.349000,0 days 00:00:35.869000,0 days 00:00:20.325000,0 days 03:28:33.247000,0 days 03:29:09.116000,0 days 03:29:29.441000,193.0,188.0,257.0,265.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 03:28:12.848000,2022-05-29 15:29:12.869,1,3.0,False,,False,True,22.3,70.0,1003.2,False,28.8,55,0.6
0 days 03:30:45.664000,VER,1,0 days 00:01:16.273000,41.0,4.0,,,0 days 00:00:20.207000,0 days 00:00:35.747000,0 days 00:00:20.319000,0 days 03:29:49.648000,0 days 03:30:25.395000,0 days 03:30:45.714000,196.0,190.0,258.0,264.0,True,MEDIUM,11.0,True,Red Bull Racing,0 days 03:29:29.391000,2022-05-29 15:30:29.412,1,3.0,False,,False,True,22.3,71.0,1003.0,False,28.7,300,0.4
0 days 03:32:02.626000,VER,1,0 days 00:01:16.962000,42.0,4.0,,,0 days 00:00:20.309000,0 days 00:00:36.203000,0 days 00:00:20.450000,0 days 03:31:06.023000,0 days 03:31:42.226000,0 days 03:32:02.676000,188.0,188.0,257.0,266.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 03:30:45.664000,2022-05-29 15:31:45.685,1,3.0,False,,False,True,22.4,71.0,1003.2,False,28.9,188,0.6
0 days 03:33:20.052000,VER,1,0 days 00:01:17.426000,43.0,4.0,,,0 days 00:00:20.587000,0 days 00:00:36.252000,0 days 00:00:20.587000,0 days 03:32:23.263000,0 days 03:32:59.515000,0 days 03:33:20.102000,183.0,189.0,258.0,265.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 03:32:02.626000,2022-05-29 15:33:02.647,1,3.0,False,,False,True,22.5,71.0,1003.2,False,29.1,146,0.6
0 days 03:34:37.144000,VER,1,0 days 00:01:17.092000,44.0,4.0,,,0 days 00:00:20.382000,0 days 00:00:36.099000,0 days 00:00:20.611000,0 days 03:33:40.484000,0 days 03:34:16.583000,0 days 03:34:37.194000,189.0,189.0,258.0,265.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 03:33:20.052000,2022-05-29 15:34:20.073,1,3.0,False,,False,True,22.6,70.0,1003.2,False,29.4,201,0.8
0 days 03:35:53.905000,VER,1,0 days 00:01:16.761000,45.0,4.0,,,0 days 00:00:20.336000,0 days 00:00:35.963000,0 days 00:00:20.462000,0 days 03:34:57.530000,0 days 03:35:33.493000,0 days 03:35:53.955000,194.0,189.0,257.0,266.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 03:34:37.144000,2022-05-29 15:35:37.165,1,3.0,False,,False,True,22.4,69.0,1003.2,False,29.5,161,1.1
0 days 03:37:10.663000,VER,1,0 days 00:01:16.758000,46.0,4.0,,,0 days 00:00:20.410000,0 days 00:00:36.020000,0 days 00:00:20.328000,0 days 03:36:14.365000,0 days 03:36:50.385000,0 days 03:37:10.713000,192.0,191.0,258.0,266.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 03:35:53.905000,2022-05-29 15:36:53.926,1,3.0,False,,False,True,22.4,69.0,1003.2,False,29.0,189,1.0
0 days 03:38:26.715000,VER,1,0 days 00:01:16.052000,47.0,4.0,,,0 days 00:00:20.213000,0 days 00:00:35.724000,0 days 00:00:20.115000,0 days 03:37:30.926000,0 days 03:38:06.650000,0 days 03:38:26.765000,195.0,194.0,258.0,266.0,True,MEDIUM,17.0,True,Red Bull Racing,0 days 03:37:10.663000,2022-05-29 15:38:10.684,1,3.0,False,,False,True,22.4,71.0,1003.2,False,29.0,183,1.2
0 days 03:39:42.910000,VER,1,0 days 00:01:16.195000,48.0,4.0,,,0 days 00:00:20.072000,0 days 00:00:35.838000,0 days 00:00:20.285000,0 days 03:38:46.837000,0 days 03:39:22.675000,0 days 03:39:42.960000,199.0,190.0,258.0,267.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 03:38:26.715000,2022-05-29 15:39:26.736,1,3.0,False,,False,True,22.5,70.0,1003.2,False,29.0,158,0.8
0 days 03:40:59.816000,VER,1,0 days 00:01:16.906000,49.0,4.0,,,0 days 00:00:20.408000,0 days 00:00:36.077000,0 days 00:00:20.421000,0 days 03:40:03.368000,0 days 03:40:39.445000,0 days 03:40:59.866000,195.0,192.0,259.0,268.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 03:39:42.910000,2022-05-29 15:40:42.931,1,3.0,False,,False,True,22.5,69.0,1003.2,False,29.6,0,1.5
0 days 03:42:16.648000,VER,1,0 days 00:01:16.832000,50.0,4.0,,,0 days 00:00:20.325000,0 days 00:00:35.995000,0 days 00:00:20.512000,0 days 03:41:20.191000,0 days 03:41:56.186000,0 days 03:42:16.698000,197.0,190.0,259.0,268.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 03:40:59.816000,2022-05-29 15:41:59.837,1,3.0,False,,False,True,22.6,69.0,1003.2,False,29.7,195,0.8
0 days 03:43:34.151000,VER,1,0 days 00:01:17.503000,51.0,4.0,,,0 days 00:00:20.463000,0 days 00:00:36.395000,0 days 00:00:20.645000,0 days 03:42:37.161000,0 days 03:43:13.556000,0 days 03:43:34.201000,196.0,190.0,258.0,269.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 03:42:16.648000,2022-05-29 15:43:16.669,1,3.0,False,,False,True,22.6,68.0,1003.2,False,29.5,200,1.2
0 days 03:44:51.392000,VER,1,0 days 00:01:17.241000,52.0,4.0,,,0 days 00:00:20.395000,0 days 00:00:36.280000,0 days 00:00:20.566000,0 days 03:43:54.596000,0 days 03:44:30.876000,0 days 03:44:51.442000,194.0,192.0,258.0,269.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 03:43:34.151000,2022-05-29 15:44:34.172,1,3.0,False,,False,True,22.6,68.0,1003.2,False,29.5,185,1.2
0 days 03:46:09.060000,VER,1,0 days 00:01:17.668000,53.0,4.0,,,0 days 00:00:20.492000,0 days 00:00:36.491000,0 days 00:00:20.685000,0 days 03:45:11.934000,0 days 03:45:48.425000,0 days 03:46:09.110000,198.0,190.0,259.0,270.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 03:44:51.392000,2022-05-29 15:45:51.413,1,3.0,False,,False,True,22.6,68.0,1003.2,False,29.2,300,1.7
0 days 03:47:26.752000,VER,1,0 days 00:01:17.692000,54.0,4.0,,,0 days 00:00:20.530000,0 days 00:00:36.502000,0 days 00:00:20.660000,0 days 03:46:29.640000,0 days 03:47:06.142000,0 days 03:47:26.802000,189.0,190.0,259.0,270.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 03:46:09.060000,2022-05-29 15:47:09.081,1,3.0,False,,False,True,22.4,64.0,1003.4,False,29.2,121,1.0
0 days 03:48:44.979000,VER,1,0 days 00:01:18.227000,55.0,4.0,,,0 days 00:00:20.556000,0 days 00:00:36.812000,0 days 00:00:20.859000,0 days 03:47:47.358000,0 days 03:48:24.170000,0 days 03:48:45.029000,186.0,191.0,266.0,271.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 03:47:26.752000,2022-05-29 15:48:26.773,1,3.0,False,,False,True,22.4,66.0,1003.2,False,29.2,183,0.6
0 days 03:50:03.710000,VER,1,0 days 00:01:18.731000,56.0,4.0,,,0 days 00:00:20.610000,0 days 00:00:37.110000,0 days 00:00:21.011000,0 days 03:49:05.639000,0 days 03:49:42.749000,0 days 03:50:03.760000,190.0,188.0,267.0,271.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 03:48:44.979000,2022-05-29 15:49:45.000,12,3.0,False,,False,True,22.5,67.0,1003.2,False,29.1,134,0.8
0 days 03:51:22.626000,VER,1,0 days 00:01:18.916000,57.0,4.0,,,0 days 00:00:21.251000,0 days 00:00:36.833000,0 days 00:00:20.832000,0 days 03:50:25.011000,0 days 03:51:01.844000,0 days 03:51:22.676000,,190.0,266.0,271.0,False,MEDIUM,27.0,True,Red Bull Racing,0 days 03:50:03.710000,2022-05-29 15:51:03.731,21,3.0,False,,False,True,22.3,67.0,1003.2,False,29.1,340,0.4
0 days 03:52:41.776000,VER,1,0 days 00:01:19.150000,58.0,4.0,,,0 days 00:00:20.628000,0 days 00:00:37.465000,0 days 00:00:21.057000,0 days 03:51:43.304000,0 days 03:52:20.769000,0 days 03:52:41.826000,,187.0,266.0,271.0,False,MEDIUM,28.0,True,Red Bull Racing,0 days 03:51:22.626000,2022-05-29 15:52:22.647,1,3.0,False,,False,True,22.5,66.0,1003.2,False,29.1,104,0.5
0 days 03:54:00.791000,VER,1,0 days 00:01:19.015000,59.0,4.0,,,0 days 00:00:20.771000,0 days 00:00:37.470000,0 days 00:00:20.774000,0 days 03:53:02.597000,0 days 03:53:40.067000,0 days 03:54:00.841000,,186.0,267.0,271.0,False,MEDIUM,29.0,True,Red Bull Racing,0 days 03:52:41.776000,2022-05-29 15:53:41.797,1,3.0,False,,False,True,22.4,66.0,1003.2,False,29.1,168,0.6
0 days 03:55:19.461000,VER,1,0 days 00:01:18.670000,60.0,4.0,,,0 days 00:00:20.596000,0 days 00:00:37.186000,0 days 00:00:20.888000,0 days 03:54:21.437000,0 days 03:54:58.623000,0 days 03:55:19.511000,,190.0,267.0,273.0,False,MEDIUM,30.0,True,Red Bull Racing,0 days 03:54:00.791000,2022-05-29 15:55:00.812,12,3.0,False,,False,True,22.4,67.0,1003.2,False,29.5,87,0.8
0 days 03:56:38.365000,VER,1,0 days 00:01:18.904000,61.0,4.0,,,0 days 00:00:20.781000,0 days 00:00:37.259000,0 days 00:00:20.864000,0 days 03:55:40.292000,0 days 03:56:17.551000,0 days 03:56:38.415000,196.0,187.0,269.0,283.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 03:55:19.461000,2022-05-29 15:56:19.482,1,3.0,False,,False,True,22.3,65.0,1003.2,False,29.1,199,0.4
0 days 03:57:56.488000,VER,1,0 days 00:01:18.123000,62.0,4.0,,,0 days 00:00:20.807000,0 days 00:00:36.739000,0 days 00:00:20.577000,0 days 03:56:59.222000,0 days 03:57:35.961000,0 days 03:57:56.538000,197.0,191.0,268.0,283.0,False,MEDIUM,32.0,True,Red Bull Racing,0 days 03:56:38.365000,2022-05-29 15:57:38.386,1,3.0,False,,False,True,22.3,65.0,1003.4,False,29.1,173,1.1
0 days 03:59:14.256000,VER,1,0 days 00:01:17.768000,63.0,4.0,,,0 days 00:00:20.495000,0 days 00:00:36.719000,0 days 00:00:20.554000,0 days 03:58:17.033000,0 days 03:58:53.752000,0 days 03:59:14.306000,189.0,191.0,268.0,283.0,False,MEDIUM,33.0,True,Red Bull Racing,0 days 03:57:56.488000,2022-05-29 15:58:56.509,1,3.0,False,,False,True,22.2,65.0,1003.2,False,29.1,0,0.8
0 days 02:13:04.343000,GAS,10,0 days 00:01:42.417000,4.0,3.0,,,0 days 00:00:27.279000,0 days 00:00:47.562000,0 days 00:00:27.576000,0 days 02:11:49.233000,0 days 02:12:36.795000,0 days 02:13:04.371000,134.0,131.0,233.0,246.0,False,HARD,2.0,True,AlphaTauri,0 days 02:11:21.926000,2022-05-29 14:12:21.947,1,18.0,True,TRACK LIMITS AT TURN 10 LAP 4 ,False,True,21.4,83.0,1003.0,False,28.6,103,0.8
0 days 02:14:43.774000,GAS,10,0 days 00:01:39.431000,5.0,3.0,,,0 days 00:00:26.733000,0 days 00:00:45.926000,0 days 00:00:26.772000,0 days 02:13:31.104000,0 days 02:14:17.030000,0 days 02:14:43.802000,147.0,142.0,237.0,248.0,True,HARD,3.0,True,AlphaTauri,0 days 02:13:04.343000,2022-05-29 14:14:04.364,12,17.0,False,,False,True,21.6,83.0,1003.0,False,28.5,127,0.6
0 days 02:16:22.120000,GAS,10,0 days 00:01:38.346000,6.0,3.0,,,0 days 00:00:26.215000,0 days 00:00:45.757000,0 days 00:00:26.374000,0 days 02:15:10.017000,0 days 02:15:55.774000,0 days 02:16:22.148000,146.0,137.0,244.0,252.0,True,HARD,4.0,True,AlphaTauri,0 days 02:14:43.774000,2022-05-29 14:15:43.795,1,15.0,False,,False,True,21.5,82.0,1003.0,False,28.4,298,0.6
0 days 02:34:05.039000,GAS,10,0 days 00:01:35.185000,17.0,3.0,,,0 days 00:00:25.446000,0 days 00:00:43.498000,0 days 00:00:26.241000,0 days 02:32:55.328000,0 days 02:33:38.826000,0 days 02:34:05.067000,138.0,147.0,248.0,266.0,False,HARD,15.0,True,AlphaTauri,0 days 02:32:29.854000,2022-05-29 14:33:29.875,12,12.0,False,,False,True,22.1,76.0,1003.2,False,26.9,0,0.8
0 days 03:19:05.696000,GAS,10,0 days 00:01:52.018000,32.0,4.0,,,0 days 00:00:33.024000,0 days 00:00:53.925000,0 days 00:00:25.069000,0 days 03:17:46.730000,0 days 03:18:40.655000,0 days 03:19:05.724000,61.0,142.0,257.0,229.0,False,HARD,10.0,False,AlphaTauri,0 days 03:17:13.678000,2022-05-29 15:18:13.699,1,12.0,False,,False,True,21.9,74.0,1003.2,False,28.0,323,0.6
0 days 03:20:30.745000,GAS,10,0 days 00:01:25.049000,33.0,4.0,,,0 days 00:00:23.056000,0 days 00:00:39.117000,0 days 00:00:22.876000,0 days 03:19:28.780000,0 days 03:20:07.897000,0 days 03:20:30.773000,166.0,164.0,259.0,281.0,False,HARD,11.0,False,AlphaTauri,0 days 03:19:05.696000,2022-05-29 15:20:05.717,1,12.0,False,,False,True,21.9,73.0,1003.2,False,28.5,0,0.6
0 days 03:21:53.489000,GAS,10,0 days 00:01:22.744000,34.0,4.0,,,0 days 00:00:22.239000,0 days 00:00:38.138000,0 days 00:00:22.367000,0 days 03:20:53.012000,0 days 03:21:31.150000,0 days 03:21:53.517000,180.0,171.0,258.0,283.0,True,HARD,12.0,False,AlphaTauri,0 days 03:20:30.745000,2022-05-29 15:21:30.766,1,12.0,False,,False,True,22.0,73.0,1003.2,False,28.6,186,0.4
0 days 03:23:15.910000,GAS,10,0 days 00:01:22.421000,35.0,4.0,,,0 days 00:00:22.124000,0 days 00:00:38.038000,0 days 00:00:22.259000,0 days 03:22:15.641000,0 days 03:22:53.679000,0 days 03:23:15.938000,183.0,172.0,259.0,284.0,True,HARD,13.0,False,AlphaTauri,0 days 03:21:53.489000,2022-05-29 15:22:53.510,1,12.0,False,,False,True,22.0,73.0,1003.2,False,28.8,257,1.0
0 days 03:24:38.303000,GAS,10,0 days 00:01:22.393000,36.0,4.0,,,0 days 00:00:21.923000,0 days 00:00:38.363000,0 days 00:00:22.107000,0 days 03:23:37.861000,0 days 03:24:16.224000,0 days 03:24:38.331000,187.0,168.0,259.0,282.0,True,HARD,14.0,False,AlphaTauri,0 days 03:23:15.910000,2022-05-29 15:24:15.931,1,12.0,False,,False,True,22.2,72.0,1003.0,False,28.9,86,0.6
0 days 03:25:59.923000,GAS,10,0 days 00:01:21.620000,37.0,4.0,,,0 days 00:00:21.856000,0 days 00:00:37.891000,0 days 00:00:21.873000,0 days 03:25:00.187000,0 days 03:25:38.078000,0 days 03:25:59.951000,185.0,174.0,260.0,281.0,True,HARD,15.0,False,AlphaTauri,0 days 03:24:38.303000,2022-05-29 15:25:38.324,1,12.0,False,,False,True,22.3,71.0,1003.2,False,28.9,239,0.5
0 days 03:28:42.106000,GAS,10,0 days 00:01:20.527000,39.0,4.0,,,0 days 00:00:21.440000,0 days 00:00:37.608000,0 days 00:00:21.479000,0 days 03:27:43.047000,0 days 03:28:20.655000,0 days 03:28:42.134000,190.0,178.0,265.0,282.0,True,HARD,17.0,False,AlphaTauri,0 days 03:27:21.579000,2022-05-29 15:28:21.600,1,12.0,False,,False,True,22.4,70.0,1003.2,False,28.8,0,0.6
0 days 03:30:02.236000,GAS,10,0 days 00:01:20.130000,40.0,4.0,,,0 days 00:00:21.478000,0 days 00:00:37.277000,0 days 00:00:21.375000,0 days 03:29:03.612000,0 days 03:29:40.889000,0 days 03:30:02.264000,189.0,179.0,266.0,283.0,True,HARD,18.0,False,AlphaTauri,0 days 03:28:42.106000,2022-05-29 15:29:42.127,1,12.0,False,,False,True,22.3,70.0,1003.2,False,28.8,55,0.6
0 days 03:31:22.326000,GAS,10,0 days 00:01:20.090000,41.0,4.0,,,0 days 00:00:21.454000,0 days 00:00:37.304000,0 days 00:00:21.332000,0 days 03:30:23.718000,0 days 03:31:01.022000,0 days 03:31:22.354000,188.0,183.0,265.0,284.0,True,HARD,19.0,False,AlphaTauri,0 days 03:30:02.236000,2022-05-29 15:31:02.257,1,12.0,False,,False,True,22.3,71.0,1003.0,False,28.7,300,0.4
0 days 03:32:42.099000,GAS,10,0 days 00:01:19.773000,42.0,4.0,,,0 days 00:00:21.284000,0 days 00:00:37.204000,0 days 00:00:21.285000,0 days 03:31:43.638000,0 days 03:32:20.842000,0 days 03:32:42.127000,190.0,182.0,266.0,284.0,True,HARD,20.0,False,AlphaTauri,0 days 03:31:22.326000,2022-05-29 15:32:22.347,1,12.0,False,,False,True,22.5,71.0,1003.2,False,29.1,146,0.6
0 days 03:34:01.442000,GAS,10,0 days 00:01:19.343000,43.0,4.0,,,0 days 00:00:21.290000,0 days 00:00:36.832000,0 days 00:00:21.221000,0 days 03:33:03.417000,0 days 03:33:40.249000,0 days 03:34:01.470000,196.0,186.0,258.0,283.0,True,HARD,21.0,False,AlphaTauri,0 days 03:32:42.099000,2022-05-29 15:33:42.120,1,12.0,False,,False,True,22.5,71.0,1003.2,False,29.4,178,0.8
0 days 03:35:20.644000,GAS,10,0 days 00:01:19.202000,44.0,4.0,,,0 days 00:00:21.055000,0 days 00:00:37.051000,0 days 00:00:21.096000,0 days 03:34:22.525000,0 days 03:34:59.576000,0 days 03:35:20.672000,194.0,183.0,266.0,282.0,True,HARD,22.0,False,AlphaTauri,0 days 03:34:01.442000,2022-05-29 15:35:01.463,1,12.0,False,,False,True,22.6,70.0,1003.2,False,29.4,201,0.8
0 days 03:36:40.569000,GAS,10,0 days 00:01:19.925000,45.0,4.0,,,0 days 00:00:21.228000,0 days 00:00:37.392000,0 days 00:00:21.305000,0 days 03:35:41.900000,0 days 03:36:19.292000,0 days 03:36:40.597000,186.0,178.0,260.0,282.0,False,HARD,23.0,False,AlphaTauri,0 days 03:35:20.644000,2022-05-29 15:36:20.665,1,12.0,False,,False,True,22.4,69.0,1003.2,False,29.0,189,1.0
0 days 03:37:59.969000,GAS,10,0 days 00:01:19.400000,46.0,4.0,,,0 days 00:00:21.347000,0 days 00:00:36.829000,0 days 00:00:21.224000,0 days 03:37:01.944000,0 days 03:37:38.773000,0 days 03:37:59.997000,188.0,185.0,258.0,283.0,False,HARD,24.0,False,AlphaTauri,0 days 03:36:40.569000,2022-05-29 15:37:40.590,1,12.0,False,,False,True,22.3,70.0,1003.2,False,28.7,170,0.6
0 days 03:39:18.987000,GAS,10,0 days 00:01:19.018000,47.0,4.0,,,0 days 00:00:20.983000,0 days 00:00:36.817000,0 days 00:00:21.218000,0 days 03:38:20.980000,0 days 03:38:57.797000,0 days 03:39:19.015000,195.0,183.0,258.0,282.0,True,HARD,25.0,False,AlphaTauri,0 days 03:37:59.969000,2022-05-29 15:38:59.990,1,12.0,False,,False,True,22.4,71.0,1003.2,False,29.0,183,1.2
0 days 03:40:37.009000,GAS,10,0 days 00:01:18.022000,48.0,4.0,,,0 days 00:00:20.843000,0 days 00:00:36.409000,0 days 00:00:20.770000,0 days 03:39:39.858000,0 days 03:40:16.267000,0 days 03:40:37.037000,196.0,186.0,259.0,281.0,True,HARD,26.0,False,AlphaTauri,0 days 03:39:18.987000,2022-05-29 15:40:19.008,1,12.0,False,,False,True,22.5,69.0,1003.2,False,29.6,0,1.5
0 days 03:41:55.324000,GAS,10,0 days 00:01:18.315000,49.0,4.0,,,0 days 00:00:20.768000,0 days 00:00:36.561000,0 days 00:00:20.986000,0 days 03:40:57.805000,0 days 03:41:34.366000,0 days 03:41:55.352000,,187.0,258.0,282.0,False,HARD,27.0,False,AlphaTauri,0 days 03:40:37.009000,2022-05-29 15:41:37.030,1,12.0,False,,False,True,22.6,69.0,1003.2,False,29.7,195,0.8
0 days 03:43:13.888000,GAS,10,0 days 00:01:18.564000,50.0,4.0,,,0 days 00:00:20.800000,0 days 00:00:36.714000,0 days 00:00:21.050000,0 days 03:42:16.152000,0 days 03:42:52.866000,0 days 03:43:13.916000,,186.0,260.0,281.0,False,HARD,28.0,False,AlphaTauri,0 days 03:41:55.324000,2022-05-29 15:42:55.345,1,12.0,False,,False,True,22.5,68.0,1003.2,False,29.8,211,1.5
0 days 03:44:31.961000,GAS,10,0 days 00:01:18.073000,51.0,4.0,,,0 days 00:00:20.788000,0 days 00:00:36.362000,0 days 00:00:20.923000,0 days 03:43:34.704000,0 days 03:44:11.066000,0 days 03:44:31.989000,195.0,189.0,260.0,283.0,False,HARD,29.0,False,AlphaTauri,0 days 03:43:13.888000,2022-05-29 15:44:13.909,1,12.0,False,,False,True,22.6,68.0,1003.2,False,29.5,185,1.2
0 days 03:45:50.193000,GAS,10,0 days 00:01:18.232000,52.0,4.0,,,0 days 00:00:20.761000,0 days 00:00:36.732000,0 days 00:00:20.739000,0 days 03:44:52.750000,0 days 03:45:29.482000,0 days 03:45:50.221000,198.0,188.0,260.0,282.0,False,HARD,30.0,False,AlphaTauri,0 days 03:44:31.961000,2022-05-29 15:45:31.982,1,12.0,False,,False,True,22.6,68.0,1003.2,False,29.2,300,1.7
0 days 03:47:07.889000,GAS,10,0 days 00:01:17.696000,53.0,4.0,,,0 days 00:00:20.587000,0 days 00:00:36.413000,0 days 00:00:20.696000,0 days 03:46:10.808000,0 days 03:46:47.221000,0 days 03:47:07.917000,,188.0,260.0,283.0,True,HARD,31.0,False,AlphaTauri,0 days 03:45:50.193000,2022-05-29 15:46:50.214,1,12.0,False,,False,True,22.5,67.0,1003.2,False,29.2,296,1.1
0 days 03:48:25.920000,GAS,10,0 days 00:01:18.031000,54.0,4.0,,,0 days 00:00:20.655000,0 days 00:00:36.475000,0 days 00:00:20.901000,0 days 03:47:28.572000,0 days 03:48:05.047000,0 days 03:48:25.948000,195.0,188.0,260.0,283.0,False,HARD,32.0,False,AlphaTauri,0 days 03:47:07.889000,2022-05-29 15:48:07.910,1,12.0,False,,False,True,22.4,66.0,1003.2,False,29.2,183,0.6
