Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:08:30.259000,VER,1,0 days 00:01:25.058000,4.0,1.0,,,0 days 00:00:30.148000,0 days 00:00:31.114000,0 days 00:00:23.796000,0 days 01:07:35.364000,0 days 01:08:06.478000,0 days 01:08:30.274000,261.0,233.0,247.0,302.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:07:05.201000,2022-07-31 13:08:05.579,1,8.0,False,,False,True,18.4,70.0,985.5,False,26.7,299,3.2
0 days 01:11:19.184000,VER,1,0 days 00:01:24.804000,6.0,1.0,,,0 days 00:00:29.825000,0 days 00:00:31.013000,0 days 00:00:23.966000,0 days 01:10:24.220000,0 days 01:10:55.233000,0 days 01:11:19.199000,278.0,234.0,246.0,297.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:09:54.380000,2022-07-31 13:10:54.758,1,7.0,False,,False,True,18.6,70.0,985.5,False,26.7,297,3.5
0 days 01:12:43.263000,VER,1,0 days 00:01:24.079000,7.0,1.0,,,0 days 00:00:29.722000,0 days 00:00:30.642000,0 days 00:00:23.715000,0 days 01:11:48.921000,0 days 01:12:19.563000,0 days 01:12:43.278000,277.0,233.0,239.0,,True,SOFT,8.0,False,Red Bull Racing,0 days 01:11:19.184000,2022-07-31 13:12:19.562,1,6.0,False,,False,True,18.6,71.0,985.5,False,26.5,281,3.2
0 days 01:14:07.419000,VER,1,0 days 00:01:24.156000,8.0,1.0,,,0 days 00:00:29.928000,0 days 00:00:30.448000,0 days 00:00:23.780000,0 days 01:13:13.206000,0 days 01:13:43.654000,0 days 01:14:07.434000,276.0,233.0,241.0,281.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:12:43.263000,2022-07-31 13:13:43.641,1,6.0,False,,False,True,18.5,71.0,985.5,False,26.6,284,3.9
0 days 01:15:31.516000,VER,1,0 days 00:01:24.097000,9.0,1.0,,,0 days 00:00:29.970000,0 days 00:00:30.455000,0 days 00:00:23.672000,0 days 01:14:37.404000,0 days 01:15:07.859000,0 days 01:15:31.531000,,236.0,241.0,282.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:14:07.419000,2022-07-31 13:15:07.797,1,6.0,False,,False,True,18.5,71.0,985.5,False,26.5,296,3.2
0 days 01:16:56.082000,VER,1,0 days 00:01:24.566000,10.0,1.0,,,0 days 00:00:30.008000,0 days 00:00:30.715000,0 days 00:00:23.843000,0 days 01:16:01.539000,0 days 01:16:32.254000,0 days 01:16:56.097000,,232.0,246.0,,False,SOFT,11.0,False,Red Bull Racing,0 days 01:15:31.516000,2022-07-31 13:16:31.894,1,6.0,False,,False,True,18.5,71.0,985.5,False,26.7,280,3.5
0 days 01:18:21.438000,VER,1,0 days 00:01:25.356000,11.0,1.0,,,0 days 00:00:29.826000,0 days 00:00:31.479000,0 days 00:00:24.051000,0 days 01:17:25.923000,0 days 01:17:57.402000,0 days 01:18:21.453000,278.0,233.0,247.0,299.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:16:56.082000,2022-07-31 13:17:56.460,1,6.0,False,,False,True,18.5,71.0,985.5,False,26.8,288,3.7
0 days 01:19:46.043000,VER,1,0 days 00:01:24.605000,12.0,1.0,,,0 days 00:00:29.842000,0 days 00:00:31.033000,0 days 00:00:23.730000,0 days 01:18:51.295000,0 days 01:19:22.328000,0 days 01:19:46.058000,276.0,232.0,240.0,,False,SOFT,13.0,False,Red Bull Racing,0 days 01:18:21.438000,2022-07-31 13:19:21.816,1,5.0,False,,False,True,18.5,71.0,985.5,False,26.9,289,3.9
0 days 01:21:10.572000,VER,1,0 days 00:01:24.529000,13.0,1.0,,,0 days 00:00:30.151000,0 days 00:00:30.513000,0 days 00:00:23.865000,0 days 01:20:16.209000,0 days 01:20:46.722000,0 days 01:21:10.587000,,231.0,240.0,281.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:19:46.043000,2022-07-31 13:20:46.421,1,5.0,False,,False,True,18.5,71.0,985.5,False,26.9,282,4.5
0 days 01:22:35.252000,VER,1,0 days 00:01:24.680000,14.0,1.0,,,0 days 00:00:30.068000,0 days 00:00:30.601000,0 days 00:00:24.011000,0 days 01:21:40.655000,0 days 01:22:11.256000,0 days 01:22:35.267000,,232.0,240.0,282.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:21:10.572000,2022-07-31 13:22:10.950,1,5.0,False,,False,True,18.4,72.0,985.5,False,26.9,277,3.9
0 days 01:23:59.899000,VER,1,0 days 00:01:24.647000,15.0,1.0,,,0 days 00:00:30.093000,0 days 00:00:30.693000,0 days 00:00:23.861000,0 days 01:23:05.360000,0 days 01:23:36.053000,0 days 01:23:59.914000,,232.0,247.0,,False,SOFT,16.0,False,Red Bull Racing,0 days 01:22:35.252000,2022-07-31 13:23:35.630,1,5.0,False,,False,True,18.4,71.0,985.5,False,26.9,267,2.5
0 days 01:28:30.467000,VER,1,0 days 00:01:23.082000,18.0,2.0,,,0 days 00:00:29.740000,0 days 00:00:29.957000,0 days 00:00:23.385000,0 days 01:27:37.140000,0 days 01:28:07.097000,0 days 01:28:30.482000,273.0,237.0,241.0,278.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:27:07.385000,2022-07-31 13:28:07.763,1,8.0,False,,False,True,18.4,71.0,985.5,False,27.6,287,4.5
0 days 01:29:53.938000,VER,1,0 days 00:01:23.471000,19.0,2.0,,,0 days 00:00:29.787000,0 days 00:00:30.251000,0 days 00:00:23.433000,0 days 01:29:00.269000,0 days 01:29:30.520000,0 days 01:29:53.953000,276.0,236.0,247.0,280.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:28:30.467000,2022-07-31 13:29:30.845,1,7.0,False,,False,True,18.4,70.0,985.7,False,27.6,281,4.4
0 days 01:31:17.892000,VER,1,0 days 00:01:23.954000,20.0,2.0,,,0 days 00:00:29.494000,0 days 00:00:30.838000,0 days 00:00:23.622000,0 days 01:30:23.447000,0 days 01:30:54.285000,0 days 01:31:17.907000,277.0,233.0,249.0,298.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:29:53.938000,2022-07-31 13:30:54.316,1,5.0,False,,False,True,18.5,70.0,985.7,False,27.3,280,5.3
0 days 01:32:40.997000,VER,1,0 days 00:01:23.105000,21.0,2.0,,,0 days 00:00:29.504000,0 days 00:00:30.151000,0 days 00:00:23.450000,0 days 01:31:47.411000,0 days 01:32:17.562000,0 days 01:32:41.012000,272.0,235.0,241.0,294.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:31:17.892000,2022-07-31 13:32:18.270,1,4.0,False,,False,True,18.5,70.0,985.5,False,27.5,279,4.0
0 days 01:34:04.181000,VER,1,0 days 00:01:23.184000,22.0,2.0,,,0 days 00:00:29.715000,0 days 00:00:30.047000,0 days 00:00:23.422000,0 days 01:33:10.727000,0 days 01:33:40.774000,0 days 01:34:04.196000,276.0,234.0,242.0,279.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:32:40.997000,2022-07-31 13:33:41.375,1,4.0,False,,False,True,18.5,70.0,985.5,False,27.6,290,5.0
0 days 01:35:27.670000,VER,1,0 days 00:01:23.489000,23.0,2.0,,,0 days 00:00:29.703000,0 days 00:00:30.369000,0 days 00:00:23.417000,0 days 01:34:33.899000,0 days 01:35:04.268000,0 days 01:35:27.685000,275.0,236.0,242.0,280.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:34:04.181000,2022-07-31 13:35:04.559,1,4.0,False,,False,True,18.5,70.0,985.5,False,27.7,293,4.4
0 days 01:36:51.445000,VER,1,0 days 00:01:23.775000,24.0,2.0,,,0 days 00:00:29.633000,0 days 00:00:30.261000,0 days 00:00:23.881000,0 days 01:35:57.318000,0 days 01:36:27.579000,0 days 01:36:51.460000,276.0,235.0,242.0,282.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:35:27.670000,2022-07-31 13:36:28.048,1,4.0,False,,False,True,18.4,70.0,985.5,False,27.8,277,3.2
0 days 01:38:14.988000,VER,1,0 days 00:01:23.543000,25.0,2.0,,,0 days 00:00:29.761000,0 days 00:00:30.142000,0 days 00:00:23.640000,0 days 01:37:21.221000,0 days 01:37:51.363000,0 days 01:38:15.003000,277.0,236.0,242.0,281.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:36:51.445000,2022-07-31 13:37:51.823,1,4.0,False,,False,True,18.5,70.0,985.5,False,28.0,271,4.6
0 days 01:39:38.708000,VER,1,0 days 00:01:23.720000,26.0,2.0,,,0 days 00:00:29.793000,0 days 00:00:30.437000,0 days 00:00:23.490000,0 days 01:38:44.796000,0 days 01:39:15.233000,0 days 01:39:38.723000,275.0,234.0,243.0,283.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:38:14.988000,2022-07-31 13:39:15.366,1,4.0,False,,False,True,18.5,70.0,985.5,False,28.2,282,3.5
0 days 01:41:02.273000,VER,1,0 days 00:01:23.565000,27.0,2.0,,,0 days 00:00:29.820000,0 days 00:00:30.200000,0 days 00:00:23.545000,0 days 01:40:08.543000,0 days 01:40:38.743000,0 days 01:41:02.288000,277.0,235.0,242.0,,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:39:38.708000,2022-07-31 13:40:39.086,1,4.0,False,,False,True,18.5,70.0,985.5,False,28.3,277,3.4
0 days 01:42:25.964000,VER,1,0 days 00:01:23.691000,28.0,2.0,,,0 days 00:00:29.822000,0 days 00:00:30.271000,0 days 00:00:23.598000,0 days 01:41:32.110000,0 days 01:42:02.381000,0 days 01:42:25.979000,,237.0,242.0,282.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:41:02.273000,2022-07-31 13:42:02.651,1,4.0,False,,False,True,18.5,70.0,985.5,False,28.5,294,3.5
0 days 01:43:50.137000,VER,1,0 days 00:01:24.173000,29.0,2.0,,,0 days 00:00:30.207000,0 days 00:00:30.343000,0 days 00:00:23.623000,0 days 01:42:56.186000,0 days 01:43:26.529000,0 days 01:43:50.152000,276.0,236.0,244.0,281.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:42:25.964000,2022-07-31 13:43:26.342,1,4.0,False,,False,True,18.6,70.0,985.5,False,28.5,291,4.0
0 days 01:45:13.977000,VER,1,0 days 00:01:23.840000,30.0,2.0,,,0 days 00:00:29.958000,0 days 00:00:30.191000,0 days 00:00:23.691000,0 days 01:44:20.110000,0 days 01:44:50.301000,0 days 01:45:13.992000,277.0,236.0,243.0,280.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:43:50.137000,2022-07-31 13:44:50.515,1,4.0,False,,False,True,18.6,69.0,985.4,False,28.5,274,4.8
0 days 01:46:37.705000,VER,1,0 days 00:01:23.728000,31.0,2.0,,,0 days 00:00:29.798000,0 days 00:00:30.373000,0 days 00:00:23.557000,0 days 01:45:43.790000,0 days 01:46:14.163000,0 days 01:46:37.720000,,237.0,243.0,281.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:45:13.977000,2022-07-31 13:46:14.355,1,4.0,False,,False,True,18.3,70.0,985.5,False,28.0,293,5.3
0 days 01:48:02.036000,VER,1,0 days 00:01:24.331000,32.0,2.0,,,0 days 00:00:29.823000,0 days 00:00:30.762000,0 days 00:00:23.746000,0 days 01:47:07.543000,0 days 01:47:38.305000,0 days 01:48:02.051000,,235.0,244.0,282.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:46:37.705000,2022-07-31 13:47:38.083,1,4.0,False,,False,True,18.4,70.0,985.5,False,28.0,277,5.0
0 days 01:49:25.745000,VER,1,0 days 00:01:23.709000,33.0,2.0,,,0 days 00:00:29.827000,0 days 00:00:30.276000,0 days 00:00:23.606000,0 days 01:48:31.878000,0 days 01:49:02.154000,0 days 01:49:25.760000,,233.0,244.0,,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:48:02.036000,2022-07-31 13:49:02.414,1,4.0,False,,False,True,18.4,71.0,985.5,False,27.7,266,5.8
0 days 01:50:49.252000,VER,1,0 days 00:01:23.507000,34.0,2.0,,,0 days 00:00:29.685000,0 days 00:00:30.275000,0 days 00:00:23.547000,0 days 01:49:55.445000,0 days 01:50:25.720000,0 days 01:50:49.267000,,237.0,249.0,284.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:49:25.745000,2022-07-31 13:50:26.123,1,4.0,False,,False,True,18.3,71.0,985.5,False,27.6,285,3.9
0 days 01:52:12.843000,VER,1,0 days 00:01:23.591000,35.0,2.0,,,0 days 00:00:29.434000,0 days 00:00:30.382000,0 days 00:00:23.775000,0 days 01:51:18.701000,0 days 01:51:49.083000,0 days 01:52:12.858000,,235.0,243.0,298.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:50:49.252000,2022-07-31 13:51:49.630,12,4.0,False,,False,True,18.3,70.0,985.5,False,27.3,282,4.4
0 days 01:53:36.620000,VER,1,0 days 00:01:23.777000,36.0,2.0,,,0 days 00:00:29.884000,0 days 00:00:30.294000,0 days 00:00:23.599000,0 days 01:52:42.742000,0 days 01:53:13.036000,0 days 01:53:36.635000,278.0,233.0,245.0,286.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:52:12.843000,2022-07-31 13:53:13.221,1,4.0,False,,False,True,18.2,71.0,985.5,False,26.8,279,3.4
0 days 01:55:00.732000,VER,1,0 days 00:01:24.112000,37.0,2.0,,,0 days 00:00:29.920000,0 days 00:00:30.489000,0 days 00:00:23.703000,0 days 01:54:06.555000,0 days 01:54:37.044000,0 days 01:55:00.747000,277.0,236.0,246.0,287.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:53:36.620000,2022-07-31 13:54:36.998,1,4.0,False,,False,True,18.2,71.0,985.7,False,26.9,282,3.9
0 days 01:59:29.339000,VER,1,0 days 00:01:22.789000,40.0,3.0,,,0 days 00:00:29.426000,0 days 00:00:30.099000,0 days 00:00:23.264000,0 days 01:58:35.991000,0 days 01:59:06.090000,0 days 01:59:29.354000,278.0,229.0,251.0,284.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:58:06.550000,2022-07-31 13:59:06.928,1,4.0,False,,False,True,18.1,71.0,985.7,False,26.5,284,5.0
0 days 02:00:56.213000,VER,1,0 days 00:01:26.874000,41.0,3.0,,,0 days 00:00:29.689000,0 days 00:00:29.737000,0 days 00:00:27.448000,0 days 01:59:59.043000,0 days 02:00:28.780000,0 days 02:00:56.228000,277.0,238.0,244.0,295.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:59:29.339000,2022-07-31 14:00:29.717,12,4.0,False,,False,True,18.0,72.0,985.7,False,26.5,286,3.7
0 days 02:02:19.244000,VER,1,0 days 00:01:23.031000,42.0,3.0,,,0 days 00:00:30.091000,0 days 00:00:29.902000,0 days 00:00:23.038000,0 days 02:01:26.319000,0 days 02:01:56.221000,0 days 02:02:19.259000,278.0,241.0,245.0,282.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:00:56.213000,2022-07-31 14:01:56.591,1,4.0,False,,False,True,18.0,71.0,985.7,False,26.4,289,5.1
0 days 02:03:41.372000,VER,1,0 days 00:01:22.128000,43.0,3.0,,,0 days 00:00:29.481000,0 days 00:00:29.660000,0 days 00:00:22.987000,0 days 02:02:48.740000,0 days 02:03:18.400000,0 days 02:03:41.387000,,241.0,251.0,283.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 02:02:19.244000,2022-07-31 14:03:19.622,1,4.0,False,,False,True,18.0,71.0,985.7,False,26.1,287,4.8
0 days 02:05:04.022000,VER,1,0 days 00:01:22.650000,44.0,3.0,,,0 days 00:00:29.323000,0 days 00:00:30.127000,0 days 00:00:23.200000,0 days 02:04:10.710000,0 days 02:04:40.837000,0 days 02:05:04.037000,279.0,240.0,251.0,299.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:03:41.372000,2022-07-31 14:04:41.750,1,4.0,False,,False,True,17.9,71.0,985.7,False,26.2,284,4.5
0 days 02:06:26.148000,VER,1,0 days 00:01:22.126000,45.0,3.0,,,0 days 00:00:29.234000,0 days 00:00:29.620000,0 days 00:00:23.272000,0 days 02:05:33.271000,0 days 02:06:02.891000,0 days 02:06:26.163000,276.0,239.0,243.0,300.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 02:05:04.022000,2022-07-31 14:06:04.400,1,3.0,False,,False,True,18.0,71.0,985.7,False,26.0,275,4.6
0 days 02:07:48.902000,VER,1,0 days 00:01:22.754000,46.0,3.0,,,0 days 00:00:29.829000,0 days 00:00:29.759000,0 days 00:00:23.166000,0 days 02:06:55.992000,0 days 02:07:25.751000,0 days 02:07:48.917000,277.0,238.0,245.0,280.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:06:26.148000,2022-07-31 14:07:26.526,1,3.0,False,,False,True,18.0,71.0,985.7,False,26.1,285,3.7
0 days 02:09:11.548000,VER,1,0 days 00:01:22.646000,47.0,3.0,,,0 days 00:00:29.602000,0 days 00:00:29.833000,0 days 00:00:23.211000,0 days 02:08:18.519000,0 days 02:08:48.352000,0 days 02:09:11.563000,,237.0,244.0,282.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:07:48.902000,2022-07-31 14:08:49.280,1,3.0,False,,False,True,18.0,72.0,985.7,False,26.1,292,3.5
0 days 02:11:58.098000,VER,1,0 days 00:01:23.373000,49.0,3.0,,,0 days 00:00:29.562000,0 days 00:00:30.140000,0 days 00:00:23.671000,0 days 02:11:04.302000,0 days 02:11:34.442000,0 days 02:11:58.113000,,237.0,247.0,284.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:10:34.725000,2022-07-31 14:11:35.103,1,2.0,False,,False,True,18.1,71.0,985.7,False,26.1,291,4.3
0 days 02:13:21.196000,VER,1,0 days 00:01:23.098000,50.0,3.0,,,0 days 00:00:29.642000,0 days 00:00:29.983000,0 days 00:00:23.473000,0 days 02:12:27.755000,0 days 02:12:57.738000,0 days 02:13:21.211000,278.0,239.0,244.0,287.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:11:58.098000,2022-07-31 14:12:58.476,1,2.0,False,,False,True,18.1,71.0,985.7,False,25.7,290,4.1
0 days 02:17:29.336000,VER,1,0 days 00:01:22.708000,53.0,3.0,,,0 days 00:00:29.630000,0 days 00:00:29.817000,0 days 00:00:23.261000,0 days 02:16:36.273000,0 days 02:17:06.090000,0 days 02:17:29.351000,,239.0,245.0,283.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:16:06.628000,2022-07-31 14:17:07.006,1,1.0,False,,False,True,18.1,70.0,985.9,False,25.6,291,5.0
0 days 02:18:52.113000,VER,1,0 days 00:01:22.777000,54.0,3.0,,,0 days 00:00:29.467000,0 days 00:00:29.917000,0 days 00:00:23.393000,0 days 02:17:58.818000,0 days 02:18:28.735000,0 days 02:18:52.128000,279.0,238.0,245.0,282.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:17:29.336000,2022-07-31 14:18:29.714,1,1.0,False,,False,True,18.1,70.0,985.7,False,25.5,280,4.5
0 days 02:20:15.123000,VER,1,0 days 00:01:23.010000,55.0,3.0,,,0 days 00:00:29.613000,0 days 00:00:30.075000,0 days 00:00:23.322000,0 days 02:19:21.741000,0 days 02:19:51.816000,0 days 02:20:15.138000,277.0,238.0,245.0,,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:18:52.113000,2022-07-31 14:19:52.491,1,1.0,False,,False,True,18.1,70.0,985.7,False,25.5,283,5.4
0 days 02:38:28.128000,VER,1,0 days 00:01:37.167000,68.0,3.0,,,0 days 00:00:29.914000,0 days 00:00:37.500000,0 days 00:00:29.753000,0 days 02:37:20.890000,0 days 02:37:58.390000,0 days 02:38:28.143000,276.0,179.0,75.0,280.0,False,MEDIUM,30.0,True,Red Bull Racing,0 days 02:36:50.961000,2022-07-31 14:37:51.339,126,1.0,False,,False,False,18.1,69.0,986.2,False,24.7,272,4.5
0 days 01:11:33.401000,GAS,10,0 days 00:01:25.562000,6.0,1.0,,,0 days 00:00:30.317000,0 days 00:00:31.163000,0 days 00:00:24.082000,0 days 01:10:38.179000,0 days 01:11:09.342000,0 days 01:11:33.424000,270.0,230.0,248.0,300.0,True,SOFT,6.0,True,AlphaTauri,0 days 01:10:07.839000,2022-07-31 13:11:08.217,1,19.0,False,,False,True,18.6,71.0,985.5,False,26.5,291,4.4
0 days 01:12:59.158000,GAS,10,0 days 00:01:25.757000,7.0,1.0,,,0 days 00:00:30.502000,0 days 00:00:31.292000,0 days 00:00:23.963000,0 days 01:12:03.926000,0 days 01:12:35.218000,0 days 01:12:59.181000,268.0,230.0,248.0,298.0,False,SOFT,7.0,True,AlphaTauri,0 days 01:11:33.401000,2022-07-31 13:12:33.779,1,18.0,False,,False,True,18.6,71.0,985.5,False,26.5,281,3.2
0 days 01:14:24.720000,GAS,10,0 days 00:01:25.562000,8.0,1.0,,,0 days 00:00:30.205000,0 days 00:00:31.291000,0 days 00:00:24.066000,0 days 01:13:29.386000,0 days 01:14:00.677000,0 days 01:14:24.743000,276.0,224.0,248.0,,False,SOFT,8.0,True,AlphaTauri,0 days 01:12:59.158000,2022-07-31 13:13:59.536,1,18.0,False,,False,True,18.5,71.0,985.5,False,26.6,284,3.9
0 days 01:15:49.764000,GAS,10,0 days 00:01:25.044000,9.0,1.0,,,0 days 00:00:30.311000,0 days 00:00:30.800000,0 days 00:00:23.933000,0 days 01:14:55.054000,0 days 01:15:25.854000,0 days 01:15:49.787000,274.0,233.0,241.0,301.0,True,SOFT,9.0,True,AlphaTauri,0 days 01:14:24.720000,2022-07-31 13:15:25.098,1,17.0,False,,False,True,18.5,71.0,985.5,False,26.5,296,3.2
0 days 01:17:15.093000,GAS,10,0 days 00:01:25.329000,10.0,1.0,,,0 days 00:00:30.450000,0 days 00:00:30.907000,0 days 00:00:23.972000,0 days 01:16:20.237000,0 days 01:16:51.144000,0 days 01:17:15.116000,275.0,232.0,242.0,279.0,False,SOFT,10.0,True,AlphaTauri,0 days 01:15:49.764000,2022-07-31 13:16:50.142,1,17.0,False,,False,True,18.5,71.0,985.5,False,26.7,280,3.5
0 days 01:18:41.096000,GAS,10,0 days 00:01:26.003000,11.0,1.0,,,0 days 00:00:30.412000,0 days 00:00:31.403000,0 days 00:00:24.188000,0 days 01:17:45.528000,0 days 01:18:16.931000,0 days 01:18:41.119000,277.0,230.0,243.0,283.0,False,SOFT,11.0,True,AlphaTauri,0 days 01:17:15.093000,2022-07-31 13:18:15.471,1,17.0,False,,False,True,18.5,71.0,985.5,False,26.8,285,4.1
0 days 01:20:07.179000,GAS,10,0 days 00:01:26.083000,12.0,1.0,,,0 days 00:00:30.479000,0 days 00:00:31.256000,0 days 00:00:24.348000,0 days 01:19:11.598000,0 days 01:19:42.854000,0 days 01:20:07.202000,276.0,231.0,240.0,,False,SOFT,12.0,True,AlphaTauri,0 days 01:18:41.096000,2022-07-31 13:19:41.474,1,17.0,False,,False,True,18.5,71.0,985.5,False,26.9,289,3.9
0 days 01:21:34.118000,GAS,10,0 days 00:01:26.939000,13.0,1.0,,,0 days 00:00:30.515000,0 days 00:00:31.918000,0 days 00:00:24.506000,0 days 01:20:37.717000,0 days 01:21:09.635000,0 days 01:21:34.141000,278.0,221.0,247.0,,False,SOFT,13.0,True,AlphaTauri,0 days 01:20:07.179000,2022-07-31 13:21:07.557,1,16.0,False,,False,True,18.5,71.0,985.5,False,26.9,282,4.4
0 days 01:23:00.684000,GAS,10,0 days 00:01:26.566000,14.0,1.0,,,0 days 00:00:30.359000,0 days 00:00:31.715000,0 days 00:00:24.492000,0 days 01:22:04.500000,0 days 01:22:36.215000,0 days 01:23:00.707000,273.0,224.0,243.0,296.0,False,SOFT,14.0,True,AlphaTauri,0 days 01:21:34.118000,2022-07-31 13:22:34.496,1,16.0,False,,False,True,18.4,72.0,985.5,False,26.9,277,3.9
0 days 01:24:27.486000,GAS,10,0 days 00:01:26.802000,15.0,1.0,,,0 days 00:00:30.544000,0 days 00:00:31.803000,0 days 00:00:24.455000,0 days 01:23:31.251000,0 days 01:24:03.054000,0 days 01:24:27.509000,274.0,227.0,241.0,281.0,False,SOFT,15.0,True,AlphaTauri,0 days 01:23:00.684000,2022-07-31 13:24:01.062,1,14.0,False,,False,True,18.4,71.0,985.5,False,26.9,267,2.5
0 days 01:29:07.409000,GAS,10,0 days 00:01:25.036000,18.0,2.0,,,0 days 00:00:30.435000,0 days 00:00:30.977000,0 days 00:00:23.624000,0 days 01:28:12.831000,0 days 01:28:43.808000,0 days 01:29:07.432000,276.0,230.0,242.0,279.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:27:42.373000,2022-07-31 13:28:42.751,1,20.0,False,,False,True,18.4,71.0,985.5,False,27.6,287,4.5
0 days 01:30:32.926000,GAS,10,0 days 00:01:25.517000,19.0,2.0,,,0 days 00:00:30.205000,0 days 00:00:31.381000,0 days 00:00:23.931000,0 days 01:29:37.637000,0 days 01:30:09.018000,0 days 01:30:32.949000,,229.0,248.0,281.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:29:07.409000,2022-07-31 13:30:07.787,1,19.0,False,,False,True,18.5,70.0,985.7,False,27.3,280,5.3
0 days 01:31:57.773000,GAS,10,0 days 00:01:24.847000,20.0,2.0,,,0 days 00:00:29.864000,0 days 00:00:30.818000,0 days 00:00:24.165000,0 days 01:31:02.813000,0 days 01:31:33.631000,0 days 01:31:57.796000,275.0,232.0,241.0,300.0,True,MEDIUM,4.0,True,AlphaTauri,0 days 01:30:32.926000,2022-07-31 13:31:33.304,1,18.0,False,,False,True,18.5,70.0,985.5,False,27.5,283,4.3
0 days 01:33:22.977000,GAS,10,0 days 00:01:25.204000,21.0,2.0,,,0 days 00:00:30.354000,0 days 00:00:30.919000,0 days 00:00:23.931000,0 days 01:32:28.150000,0 days 01:32:59.069000,0 days 01:33:23,274.0,231.0,247.0,281.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:31:57.773000,2022-07-31 13:32:58.151,1,17.0,False,,False,True,18.5,70.0,985.5,False,27.5,279,4.0
0 days 01:34:48.001000,GAS,10,0 days 00:01:25.024000,22.0,2.0,,,0 days 00:00:29.860000,0 days 00:00:31.076000,0 days 00:00:24.088000,0 days 01:33:52.860000,0 days 01:34:23.936000,0 days 01:34:48.024000,275.0,228.0,243.0,295.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:33:22.977000,2022-07-31 13:34:23.355,1,17.0,False,,False,True,18.5,70.0,985.5,False,27.7,293,4.4
0 days 01:36:14.129000,GAS,10,0 days 00:01:26.128000,23.0,2.0,,,0 days 00:00:30.396000,0 days 00:00:31.566000,0 days 00:00:24.166000,0 days 01:35:18.420000,0 days 01:35:49.986000,0 days 01:36:14.152000,279.0,230.0,249.0,281.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:34:48.001000,2022-07-31 13:35:48.379,1,17.0,False,,False,True,18.5,70.0,985.5,False,27.8,291,3.5
